3.0 0.0166015625
4.0 0.01171875
5.0 0.01171875
6.0 0.0126953125
7.0 0.015625
8.0 0.0107421875
9.0 0.01171875
10.0 0.0166015625
11.0 0.021484375
12.0 0.013671875
13.0 0.0146484375
14.0 0.0146484375
15.0 0.0166015625
16.0 0.0126953125
17.0 0.013671875
18.0 0.021484375
19.0 0.0185546875
20.0 0.0126953125
21.0 0.013671875
22.0 0.0166015625
23.0 0.017578125
24.0 0.01953125
25.0 0.0224609375
26.0 0.0126953125
27.0 0.013671875
28.0 0.0234375
29.0 0.01953125
30.0 0.0146484375
31.0 0.0166015625
32.0 0.0126953125
33.0 0.013671875
34.0 0.0166015625
35.0 0.01171875
36.0 0.013671875
37.0 0.0185546875
38.0 0.015625
39.0 0.013671875
40.1 0.0146484375
41.1 0.015625
42.1 0.013671875
43.1 0.0146484375
44.1 0.015625
45.1 0.0126953125
46.1 0.0146484375
47.1 0.0166015625
48.1 0.0146484375
49.1 0.017578125
50.1 0.01171875
51.1 0.015625
52.1 0.015625
53.1 0.0126953125
54.1 0.015625
55.1 0.0
57.1 0.0
58.1 0.0
59.1 0.0
60.1 0.0
61.1 0.0
62.1 0.0
63.1 0.0
64.1 0.0
65.1 0.0
66.1 0.0
67.1 0.0
68.1 0.0
69.1 0.0
70.1 0.0
71.1 0.0
72.1 0.0
73.1 0.0
74.1 0.0
75.1 0.0
76.1 0.0
77.1 0.0
